data folder: data/ready/chunk/conll2000/
embeddings: glove, 6B.100d
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 1
use crf layer: 0

47.val      L 0.159    acc [B 96.35 E 96.43 O 96.86 T 96.48]   B [P 98.09 R 98.09 F1 98.09]   E [P 94.98 R 95.80 F1 95.39]   EC [P 93.82 R 94.63 F1 94.22]

48.train    L 0.056    acc [B 98.26 E 98.62 O 98.28 T 98.58]   B [P 99.26 R 99.33 F1 99.29]   E [P 98.17 R 98.56 F1 98.36]   EC [P 97.35 R 97.74 F1 97.54]
48.val      L 0.158    acc [B 96.44 E 96.41 O 96.96 T 96.48]   B [P 97.97 R 98.14 F1 98.05]   E [P 94.85 R 95.71 F1 95.28]   EC [P 93.70 R 94.56 F1 94.13]

49.train    L 0.056    acc [B 98.26 E 98.64 O 98.26 T 98.59]   B [P 99.29 R 99.31 F1 99.30]   E [P 98.20 R 98.53 F1 98.36]   EC [P 97.38 R 97.71 F1 97.54]
49.val      L 0.160    acc [B 96.41 E 96.41 O 96.79 T 96.46]   B [P 97.98 R 98.11 F1 98.05]   E [P 94.83 R 95.71 F1 95.27]   EC [P 93.68 R 94.56 F1 94.11]

50.train    L 0.055    acc [B 98.32 E 98.67 O 98.23 T 98.62]   B [P 99.27 R 99.35 F1 99.31]   E [P 98.17 R 98.58 F1 98.37]   EC [P 97.38 R 97.79 F1 97.58]
50.val      L 0.158    acc [B 96.45 E 96.46 O 96.82 T 96.51]   B [P 97.98 R 98.12 F1 98.05]   E [P 94.97 R 95.78 F1 95.37]   EC [P 93.80 R 94.60 F1 94.20]

51.train    L 0.055    acc [B 98.22 E 98.66 O 98.20 T 98.60]   B [P 99.34 R 99.26 F1 99.30]   E [P 98.27 R 98.55 F1 98.41]   EC [P 97.45 R 97.73 F1 97.59]
51.val      L 0.159    acc [B 96.29 E 96.47 O 96.65 T 96.49]   B [P 98.17 R 97.99 F1 98.08]   E [P 95.14 R 95.80 F1 95.47]   EC [P 93.95 R 94.59 F1 94.27]

52.train    L 0.054    acc [B 98.30 E 98.68 O 98.30 T 98.63]   B [P 99.30 R 99.34 F1 99.32]   E [P 98.22 R 98.60 F1 98.41]   EC [P 97.42 R 97.80 F1 97.61]
52.val      L 0.159    acc [B 96.50 E 96.54 O 96.72 T 96.56]   B [P 98.09 R 98.15 F1 98.12]   E [P 95.10 R 95.89 F1 95.49]   EC [P 93.95 R 94.73 F1 94.34]

53.train    L 0.053    acc [B 98.35 E 98.71 O 98.33 T 98.66]   B [P 99.30 R 99.36 F1 99.33]   E [P 98.27 R 98.63 F1 98.45]   EC [P 97.48 R 97.84 F1 97.66]
53.val      L 0.159    acc [B 96.44 E 96.40 O 96.82 T 96.45]   B [P 97.96 R 98.13 F1 98.04]   E [P 94.82 R 95.75 F1 95.28]   EC [P 93.66 R 94.58 F1 94.12]

54.train    L 0.052    acc [B 98.31 E 98.71 O 98.34 T 98.66]   B [P 99.34 R 99.31 F1 99.32]   E [P 98.31 R 98.64 F1 98.48]   EC [P 97.54 R 97.85 F1 97.69]
54.val      L 0.157    acc [B 96.40 E 96.51 O 96.86 T 96.56]   B [P 98.15 R 98.11 F1 98.13]   E [P 95.17 R 95.91 F1 95.54]   EC [P 93.99 R 94.72 F1 94.35]

55.train    L 0.051    acc [B 98.41 E 98.77 O 98.37 T 98.72]   B [P 99.35 R 99.36 F1 99.35]   E [P 98.37 R 98.68 F1 98.52]   EC [P 97.62 R 97.93 F1 97.77]
55.val      L 0.158    acc [B 96.40 E 96.48 O 96.82 T 96.52]   B [P 98.10 R 98.12 F1 98.11]   E [P 95.01 R 95.83 F1 95.42]   EC [P 93.89 R 94.69 F1 94.29]

56.train    L 0.051    acc [B 98.33 E 98.74 O 98.42 T 98.70]   B [P 99.39 R 99.30 F1 99.34]   E [P 98.37 R 98.62 F1 98.49]   EC [P 97.61 R 97.86 F1 97.73]
56.val      L 0.159    acc [B 96.25 E 96.42 O 97.00 T 96.49]   B [P 98.14 R 97.95 F1 98.05]   E [P 95.17 R 95.68 F1 95.42]   EC [P 94.00 R 94.50 F1 94.25]

57.train    L 0.051    acc [B 98.41 E 98.79 O 98.35 T 98.73]   B [P 99.36 R 99.37 F1 99.36]   E [P 98.38 R 98.70 F1 98.54]   EC [P 97.63 R 97.94 F1 97.78]
57.val      L 0.159    acc [B 96.43 E 96.50 O 96.72 T 96.53]   B [P 98.01 R 98.08 F1 98.05]   E [P 94.93 R 95.74 F1 95.33]   EC [P 93.82 R 94.62 F1 94.22]

58.train    L 0.050    acc [B 98.37 E 98.77 O 98.43 T 98.73]   B [P 99.39 R 99.35 F1 99.37]   E [P 98.39 R 98.68 F1 98.53]   EC [P 97.63 R 97.92 F1 97.77]
58.val      L 0.158    acc [B 96.27 E 96.45 O 96.79 T 96.49]   B [P 98.14 R 98.03 F1 98.08]   E [P 95.06 R 95.79 F1 95.42]   EC [P 93.90 R 94.61 F1 94.25]

59.train    L 0.049    acc [B 98.44 E 98.81 O 98.44 T 98.76]   B [P 99.37 R 99.40 F1 99.38]   E [P 98.44 R 98.75 F1 98.59]   EC [P 97.68 R 98.00 F1 97.84]
59.val      L 0.161    acc [B 96.37 E 96.43 O 96.82 T 96.48]   B [P 98.06 R 98.06 F1 98.06]   E [P 94.99 R 95.66 F1 95.32]   EC [P 93.84 R 94.50 F1 94.17]

60.train    L 0.049    acc [B 98.44 E 98.81 O 98.41 T 98.76]   B [P 99.37 R 99.39 F1 99.38]   E [P 98.40 R 98.72 F1 98.56]   EC [P 97.66 R 97.97 F1 97.82]
60.val      L 0.162    acc [B 96.47 E 96.47 O 96.82 T 96.51]   B [P 98.04 R 98.13 F1 98.08]   E [P 94.99 R 95.78 F1 95.38]   EC [P 93.86 R 94.64 F1 94.25]

61.train    L 0.048    acc [B 98.49 E 98.83 O 98.50 T 98.78]   B [P 99.36 R 99.42 F1 99.39]   E [P 98.41 R 98.77 F1 98.59]   EC [P 97.68 R 98.04 F1 97.86]
61.val      L 0.161    acc [B 96.51 E 96.49 O 97.14 T 96.57]   B [P 98.08 R 98.19 F1 98.14]   E [P 95.07 R 95.98 F1 95.53]   EC [P 93.91 R 94.81 F1 94.36]

62.train    L 0.047    acc [B 98.48 E 98.85 O 98.50 T 98.81]   B [P 99.39 R 99.41 F1 99.40]   E [P 98.47 R 98.79 F1 98.63]   EC [P 97.73 R 98.05 F1 97.89]
62.val      L 0.159    acc [B 96.42 E 96.51 O 96.68 T 96.53]   B [P 98.05 R 98.09 F1 98.07]   E [P 95.12 R 95.77 F1 95.44]   EC [P 93.95 R 94.59 F1 94.27]

63.train    L 0.047    acc [B 98.48 E 98.86 O 98.44 T 98.80]   B [P 99.39 R 99.42 F1 99.41]   E [P 98.50 R 98.80 F1 98.65]   EC [P 97.76 R 98.06 F1 97.91]
63.val      L 0.159    acc [B 96.40 E 96.50 O 96.72 T 96.53]   B [P 98.07 R 98.15 F1 98.11]   E [P 95.13 R 95.81 F1 95.47]   EC [P 93.90 R 94.57 F1 94.23]

