data folder: data/ready/nerc/germeval/
embeddings: polyglot, de
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 1
use crf layer: 0

34.val      L 0.116    acc [B 78.83 E 77.37 O 99.10 T 97.03]   B [P 90.66 R 86.39 F1 88.47]   E [P 84.19 R 83.02 F1 83.60]   EC [P 78.46 R 77.37 F1 77.91]

35.train    L 0.052    acc [B 84.23 E 86.57 O 99.63 T 98.42]   B [P 95.14 R 89.48 F1 92.22]   E [P 91.26 R 87.56 F1 89.37]   EC [P 86.67 R 83.16 F1 84.88]
35.val      L 0.119    acc [B 77.90 E 76.14 O 99.22 T 97.02]   B [P 91.33 R 85.08 F1 88.09]   E [P 84.08 R 81.38 F1 82.71]   EC [P 78.67 R 76.14 F1 77.39]

36.train    L 0.051    acc [B 85.34 E 87.70 O 99.54 T 98.44]   B [P 94.45 R 90.53 F1 92.44]   E [P 90.62 R 88.67 F1 89.63]   EC [P 86.17 R 84.32 F1 85.24]
36.val      L 0.118    acc [B 78.61 E 77.37 O 99.10 T 97.04]   B [P 90.69 R 86.39 F1 88.49]   E [P 83.41 R 82.54 F1 82.97]   EC [P 77.93 R 77.11 F1 77.52]

37.train    L 0.051    acc [B 84.39 E 86.67 O 99.64 T 98.43]   B [P 95.16 R 89.50 F1 92.25]   E [P 91.16 R 87.57 F1 89.33]   EC [P 86.76 R 83.34 F1 85.02]
37.val      L 0.121    acc [B 78.01 E 76.52 O 99.25 T 97.09]   B [P 91.55 R 85.04 F1 88.17]   E [P 84.18 R 81.19 F1 82.66]   EC [P 78.91 R 76.10 F1 77.48]

38.train    L 0.051    acc [B 85.45 E 87.80 O 99.57 T 98.48]   B [P 94.73 R 90.72 F1 92.68]   E [P 91.00 R 88.84 F1 89.91]   EC [P 86.47 R 84.41 F1 85.43]
38.val      L 0.120    acc [B 79.09 E 77.45 O 99.13 T 97.07]   B [P 90.85 R 86.50 F1 88.62]   E [P 84.03 R 83.02 F1 83.52]   EC [P 78.24 R 77.30 F1 77.77]

39.train    L 0.050    acc [B 85.47 E 87.88 O 99.58 T 98.49]   B [P 94.84 R 90.66 F1 92.70]   E [P 91.12 R 88.90 F1 89.99]   EC [P 86.62 R 84.51 F1 85.55]
