data folder: data/ready/nerc/conll2012/
embeddings: glove, 6B.100d
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 0
use word embeddings: 1
use crf layer: 0

54.train    L 0.102    acc [B 85.87 E 86.63 O 98.88 T 97.20]   B [P 91.12 R 88.91 F1 90.00]   E [P 83.82 R 85.71 F1 84.76]   EC [P 81.79 R 83.64 F1 82.71]
54.val      L 0.151    acc [B 80.15 E 79.46 O 98.59 T 96.00]   B [P 88.59 R 84.66 F1 86.58]   E [P 79.65 R 80.93 F1 80.29]   EC [P 76.49 R 77.72 F1 77.10]

55.train    L 0.101    acc [B 85.84 E 86.56 O 98.92 T 97.22]   B [P 91.17 R 88.81 F1 89.98]   E [P 83.84 R 85.61 F1 84.71]   EC [P 81.89 R 83.63 F1 82.75]
55.val      L 0.150    acc [B 80.12 E 79.17 O 98.67 T 96.02]   B [P 88.76 R 84.57 F1 86.61]   E [P 79.74 R 80.72 F1 80.23]   EC [P 76.71 R 77.66 F1 77.18]

56.train    L 0.101    acc [B 86.06 E 86.62 O 98.90 T 97.22]   B [P 91.02 R 89.08 F1 90.04]   E [P 83.72 R 85.76 F1 84.73]   EC [P 81.74 R 83.73 F1 82.72]
56.val      L 0.151    acc [B 80.21 E 79.33 O 98.63 T 96.01]   B [P 88.33 R 84.68 F1 86.47]   E [P 79.40 R 80.85 F1 80.12]   EC [P 76.43 R 77.82 F1 77.12]

57.train    L 0.100    acc [B 85.82 E 86.37 O 99.00 T 97.27]   B [P 91.55 R 88.78 F1 90.14]   E [P 84.24 R 85.57 F1 84.90]   EC [P 82.30 R 83.59 F1 82.94]
57.val      L 0.149    acc [B 79.97 E 78.82 O 98.77 T 96.07]   B [P 89.15 R 84.32 F1 86.67]   E [P 79.94 R 80.24 F1 80.09]   EC [P 76.94 R 77.23 F1 77.08]

58.train    L 0.101    acc [B 86.25 E 86.97 O 98.85 T 97.22]   B [P 90.83 R 89.30 F1 90.05]   E [P 83.58 R 85.93 F1 84.74]   EC [P 81.58 R 83.87 F1 82.71]
58.val      L 0.150    acc [B 80.30 E 79.52 O 98.58 T 95.99]   B [P 88.17 R 84.82 F1 86.46]   E [P 79.10 R 80.80 F1 79.94]   EC [P 76.08 R 77.72 F1 76.89]

59.train    L 0.101    acc [B 85.54 E 86.10 O 98.97 T 97.20]   B [P 91.34 R 88.46 F1 89.88]   E [P 84.20 R 85.23 F1 84.71]   EC [P 82.25 R 83.26 F1 82.75]
59.val      L 0.151    acc [B 79.69 E 78.68 O 98.74 T 96.02]   B [P 88.82 R 83.91 F1 86.30]   E [P 80.15 R 80.07 F1 80.11]   EC [P 77.30 R 77.23 F1 77.27]

60.train    L 0.100    acc [B 85.65 E 86.21 O 99.01 T 97.25]   B [P 91.44 R 88.60 F1 90.00]   E [P 84.21 R 85.47 F1 84.84]   EC [P 82.27 R 83.49 F1 82.87]
60.val      L 0.151    acc [B 79.97 E 78.73 O 98.76 T 96.04]   B [P 88.78 R 84.29 F1 86.47]   E [P 79.71 R 80.27 F1 79.99]   EC [P 76.80 R 77.35 F1 77.07]

61.train    L 0.101    acc [B 86.02 E 86.73 O 98.90 T 97.23]   B [P 91.10 R 88.95 F1 90.01]   E [P 84.04 R 85.80 F1 84.91]   EC [P 82.10 R 83.83 F1 82.96]
61.val      L 0.151    acc [B 80.20 E 79.31 O 98.63 T 96.01]   B [P 88.53 R 84.65 F1 86.55]   E [P 79.81 R 80.72 F1 80.26]   EC [P 76.77 R 77.64 F1 77.20]

62.train    L 0.100    acc [B 85.85 E 86.82 O 98.90 T 97.24]   B [P 91.43 R 88.68 F1 90.03]   E [P 84.12 R 85.58 F1 84.84]   EC [P 82.23 R 83.66 F1 82.94]
62.val      L 0.149    acc [B 79.93 E 79.23 O 98.61 T 95.99]   B [P 88.87 R 84.21 F1 86.48]   E [P 79.82 R 80.57 F1 80.19]   EC [P 76.88 R 77.60 F1 77.24]

63.train    L 0.098    acc [B 85.73 E 86.35 O 99.03 T 97.29]   B [P 91.65 R 88.65 F1 90.13]   E [P 84.53 R 85.51 F1 85.01]   EC [P 82.58 R 83.53 F1 83.05]
63.val      L 0.150    acc [B 79.88 E 78.78 O 98.77 T 96.06]   B [P 89.18 R 84.18 F1 86.61]   E [P 80.35 R 80.27 F1 80.31]   EC [P 77.42 R 77.35 F1 77.39]

